"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Reach,Likes,Shares,Follows,Comments,Saves,Views
17910968132920406,17841406860905948,init.fiu,"INIT FIU","‼️ Tomorrow ‼️ @ 2pm - 4pm @ CASE 136

✨ Intro to JavaScript ✨ 
[ 🚨 Hardware/Software needed: VSCode 🚨]

🤩 Join us for an engaging Web Development 💻 workshop where you’ll dive into the fundamentals of JavaScript while creating your own interactive web game 🎮!

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"03/19/2024 08:30",https://www.instagram.com/p/C4s2_6WMw1I/,"IG carousel",,Lifetime,74,45,0,0,0,4
17865065202056385,17841406860905948,init.fiu,"INIT FIU","‼️ Tomorrow ‼️ @ 3pm - 5pm @ PG6 115

🚀 Learn how to recreate the popular mobile game, Flappy Bird 🐦,using an Arduino microcontroller and an LCD screen😱

📝 You’ll start with the basics of setting up the Arduino environment and connecting the LCD screen 📺. Then, we’ll dive into the game development process, where you’ll learn how to program the game logic and controls. By the end of the workshop, you’ll have a working version of Flappy Bird that you can play right on your Arduino! 🎮

✨ No previous experience in programming or electronics is required ✨ 

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"03/18/2024 08:16",https://www.instagram.com/p/C4qQnhQMSRu/,"IG carousel",,Lifetime,77,72,0,0,0,5
18012925067195395,17841406860905948,init.fiu,"INIT FIU","A new event on Friday! 🥳 
💫 Init Alumni are coming back to FIU ‼️ 

Want to gain insight into different fields? 🤔

Tomorrow in PG5 155 from 2:00pm to 3:00pm for a Mixer and Panel with INIT National and Alumni and a chance to network with professionals from different Tech Fields!

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"03/14/2024 11:48",https://www.instagram.com/p/C4gVnXgPNZ4/,"IG image",,Lifetime,85,97,0,0,10,3
17932061003817291,17841406860905948,init.fiu,"INIT FIU","‼️ Today ‼️ @ 3pm - 5pm @ PG6 115

🚀 Embark on a beginner-friendly journey to unlock the secrets 🤫 of tree data structures and algorithms in our interactive workshop designed to boost your coding interview readiness 🫡!

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"03/14/2024 07:05",https://www.instagram.com/p/C4f1SF3MVOg/,"IG carousel",,Lifetime,84,33,0,0,2,0
17917507811884140,17841406860905948,init.fiu,"INIT FIU","🚀 Join us ‼️ tomorrow ‼️ at INIT national’s Miami Chapter Launch Event! 🤩🤩🤩🥳🥳🥳

🌟 March 14th @ 6pm - 9pm @ Builders Collective (Wynwood)🌟 

🥳 This new INIT chapter is the latest initiative, complementing our incredible INIT chapters at FIU, MDC, UM & our INIT Pro chapter for industry professionals

🌟This chapter will more broadly impact the city 🌆 , and offer opportunities for not only students but also the community at large to launch careers in technology 🤩

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"03/13/2024 07:02",https://www.instagram.com/p/C4dQFcGMSGz/,"IG image",,Lifetime,64,41,0,0,0,1
18110442181367512,17841406860905948,init.fiu,"INIT FIU","🎮 Build Your Hero 💥 

‼️ Tomorrow ‼️ @ 2pm - 3pm @ CASE 136

✨ Controller and Animation workshop ✨ 
🚀 In this workshop we are going to be learning how to code a player controller to roam around in your own game creations 😎. We will be tackling physics and dealing with different animation states 🤩.

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"03/12/2024 11:03",https://www.instagram.com/p/C4bG7SbxU4O/,"IG carousel",,Lifetime,51,43,0,0,0,2
18002035079453111,17841406860905948,init.fiu,"INIT FIU","🚨 Hey Panthers! Get ready to dive into the world of enterprise cloud solutions with ServiceNow! 🚀

🌟 Join us for an exclusive ""Day in the Life"" Guest Speaker Panel and get the inside scoop on how ServiceNow is revolutionizing the way businesses operate. 🌐

🔍 Discover the paths to success within the tech industry and connect with experts who are shaping the future of work. Don't miss this chance to network and learn from the best in the biz! 🔗

📅 Mark your calendars:
🗓️ Date: Monday, March 11th
⏰ Time: 3 PM EST
📍 Location: GL 100A

#ServiceNow #DayInTheLife #TechTalk #Networking #EnterpriseSolutions #CloudComputing #Innovation #CareerDevelopment #ProfessionalGrowth #FIU #MiamiTech #Panthers

🔔 This is your opportunity to step up your career game! 🔔",0,"03/10/2024 12:30",https://www.instagram.com/p/C4WHPeZPVZ6/,"IG image",,Lifetime,46,37,0,0,0,5
18261730492226625,17841406860905948,init.fiu,"INIT FIU","🚨 SGA elections have just opened and we have our INIT SGA reps running ‼️ 🗳️ vote for Morgan and Rayhan! 🥳

▶️Voting is open March 5th and March 6th 
▶️To vote, go to voting.fiu.edu

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",26,"03/05/2024 11:01",https://www.instagram.com/reel/C4JLogqvAD5/,"IG reel",,Lifetime,396,97,0,1,9,1
17856694956122219,17841406860905948,init.fiu,"INIT FIU","Catch Fred 💘 at our ✨ Brunch With E-Board ✨ this Tuesday😉

⏰ March 5th (Tuesday), 4pm - 6pm
🚪 AHC5, room 201

In the same room as our previous social event🥳, we’re going to have pancakes 🥞 , waffles 🧇, toast 🍞 with spreads 🥯 , and so much more! You really won’t want to miss this one!!!

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",34,"03/03/2024 12:00",https://www.instagram.com/reel/C4EI5JYP4mF/,"IG reel",,Lifetime,134,64,0,0,10,0
18302850163197610,17841406860905948,init.fiu,"INIT FIU","☀️ Spring break is almost over and to start the week off right, we’re hosting a ✨ Brunch With EBoard ✨ in partnership with PantherRobotics and WICS!

In the same room as our previous social event🥳, we’re going to have pancakes 🥞 , waffles 🧇, toast 🍞 with spreads 🥯 , and so much more! You really won’t want to miss this one!!!

⏰ March 5th (Tuesday), 4pm - 6pm
🚪 AHC5, room 201

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"03/02/2024 14:31",https://www.instagram.com/p/C4B1n5Fv4PY/,"IG image",,Lifetime,252,99,0,0,2,12
17973972818522387,17841406860905948,init.fiu,"INIT FIU","‼️ Today ‼️ @ 3pm - 5pm @ PG6 115

💫INIT REACH📚 Weekly Interview Prep:
⚠️ Priority Queues ⚠️ 

✨ Level up your coding skills with Priority Queues! Prepare for your interview by grasping their efficient data structure! 📈 

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/22/2024 11:28",https://www.instagram.com/p/C3qVircvWpv/,"IG carousel",,Lifetime,45,43,1,0,0,1
18009491774260972,17841406860905948,init.fiu,"INIT FIU","🚀NVIDIA is coming to campus next week February 21st (Wednesday) @ 3:30pm and you don’t want to miss all the amazing opportunities they’ll have! 🤩

⏰ February 21st @ 3:30pm - 5:30pm
🚪 GL 100

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",16,"02/16/2024 09:56",https://www.instagram.com/reel/C3auBAjv02O/,"IG reel",,Lifetime,89,172,0,0,8,10
18043321147721594,17841406860905948,init.fiu,"INIT FIU","‼️ Tomorrow ‼️ @ 3pm - 5pm @ PG6 115

✨ Stacks and Queues ✨ 
Level up your coding ⌨️ skills with Stacks & Queues! Master these interview must-haves through hands-on practice, tackling real-world 🌍 problems and memory 🧠 management challenges. Conquer classic questions and boost your confidence! 🤩

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/14/2024 11:47",https://www.instagram.com/p/C3VxVw9vfXX/,"IG carousel",,Lifetime,38,28,0,0,0,2
17996782589588359,17841406860905948,init.fiu,"INIT FIU","🩷 Happy Valentine’s Day from INIT 🩷

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",56,"02/14/2024 06:46",https://www.instagram.com/reel/C3VOwfUsk11/,"IG reel",,Lifetime,72,140,0,0,20,2
17988874697555661,17841406860905948,init.fiu,"INIT FIU","🚨 Attention Panthers🚨 
🥳We are so proud to also be hosting ✨ NVIDIA ✨ as they come onto campus to inform us on all wonders relating to their extraordinary company!🤩
▶️The event will be part info session and part tech talk as well as an in person networking opportunity to make long lasting connections with recruiters who will help you gain insights on how to navigate 🧭 the internship world 🌎 

🔔 Trust us when we say you don’t want to miss this 🔔 

☀️ February 21st (Wednesday)
⏰ 3:30pm - 5:30pm
🏠 GL 🚪 100

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/13/2024 19:51",https://www.instagram.com/p/C3UD7Y2t04-/,"IG carousel",,Lifetime,55,169,0,0,6,27
18011830424276032,17841406860905948,init.fiu,"INIT FIU","▶️ In the same room as our social event last week, drop by once more to get the chance to ✨ network with CodePath and BNY Mellon ✨ with snacks 🍕and swag 👜 included 🤭! Not to mention that this is an amazing opportunity to get yourself out there and grab that internship 🚨 

☀️ February 20th (Tuesday)
⏰ 3pm - 5pm
🏠 AHC5 🚪 201

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/13/2024 16:58",https://www.instagram.com/p/C3TwHzvNN0N/,"IG image",,Lifetime,55,55,0,0,6,16
18015953150488033,17841406860905948,init.fiu,"INIT FIU","‼️ Tomorrow ‼️ @ 2pm - 4pm @ CASE 136

🩷 In this workshop, participants will dive into the world of Reinforcement Learning (RL) 🤩, a branch of Artificial Intelligence that focuses on how agents take actions in an environment to maximize their reward 🎁. Reinforcement Learning is at the core of numerous groundbreaking achievements in AI, including innovations in autonomous vehicles 🚗 , AI strategies in gaming 🎮, and advancements in robotic control 🤖 . Attendees will learn about ✨ key concepts ✨ such as agents, environments, states, actions, and rewards, and discuss how these elements interact within the RL framework!! 🥳

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/13/2024 08:27",https://www.instagram.com/p/C3S1uvds6jf/,"IG carousel",,Lifetime,44,40,0,0,0,3
17959731374608836,17841406860905948,init.fiu,"INIT FIU","📢 We are so excited to announce our new mentorship program 🥳

✨ You can apply to be a mentee! ✨ 

▶️This is what you will gain from having a mentor 🤩, you’ll gain and maintain confidence 😎 in your tech 💻 skills as well as improve excitement 🤩 to continue studying CS so that you can apply for technical roles by the end of the year. You’ll also grow as a person so that one day, you could also become a mentor and help other students😊! Along with all of this, you’ll develop a meaningful and professional relationship.

▶️As a mentee, just be yourself and your role will simply be to meet with your mentor as least once every two weeks for the whole semester for about 30 minutes to 1 hour each meeting while giving notes 📝 back and forth with your mentor so that both of you can grow. Also, at the end of the program, you would fill out a quick post-program survey 🫣. 

✨ Super simple✔️, super easy✔️, and super fun✔️! ✨ 

🚨 If you’re interested in applying, please do so by checking out the link in our bio and on our story. Feel free to always DM for help!

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/12/2024 13:09",https://www.instagram.com/p/C3QxLoKvC49/,"IG carousel",,Lifetime,61,77,0,0,3,9
17981576369636645,17841406860905948,init.fiu,"INIT FIU","🚀 Congratulations to Luis Canada for being our January ✨ Member Of the Month ✨ !

“Never stop learning and being curious about how something works, because even if that knowledge isn’t useful today, it will be somewhere down the line.” —Luis Canada

Luis started coding 💻 four years ago during COVID in an attempt to cure his boredom (very relatable) and he enjoys learning 🧠 about random and obscure things: “Jack of all trades, master of none”

Some of Luis’ hobbies include wood working 🪵,canoeing 🛶, fishing 🎣 , working with electronics 📱 , ✨ obscure programming tricks ✨, and robotics 🤖

One of his most proudest achievements is when he made a small web 🖥️ application for his High School that helped with the dismissal process ⏰; he also got to work with the principal and administrators!

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/10/2024 11:08",https://www.instagram.com/p/C3LZsQfOmdw/,"IG image",,Lifetime,136,78,0,0,5,1
18014619392286731,17841406860905948,init.fiu,"INIT FIU","‼️ Tomorrow ‼️ @ 1pm - 3pm @ PG6 114

😱<—don’t wait and be like this guy and prepare for the ✨ Career Fair ✨ with us this Friday! 

🤩 Boost confidence, refine your resume 📄 , and master networking 🤝 strategies in a brief workshop!

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/08/2024 20:27",https://www.instagram.com/p/C3HQDyjtIYT/,"IG carousel",,Lifetime,68,56,0,0,4,2
18253298302236499,17841406860905948,init.fiu,"INIT FIU","‼️ Tomorrow ‼️ @ 3pm - 5pm @ PG6 115

🤩 Achieve a greater understanding of Linked Lists, a fundamental data 📊 structure for interview prep! Explore the techniques of node manipulation and pointer management 🧐 with a hands-on experience to enhance your problem-solving abilities 🧩 .

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/07/2024 15:55",https://www.instagram.com/p/C3EMMlgsVdA/,"IG carousel",,Lifetime,71,35,0,0,0,0
18094089802396040,17841406860905948,init.fiu,"INIT FIU","‼️ Tomorrow ‼️ @ 2pm - 4pm @ CASE 136

✨ Join us for the second workshop in the Subway Surfers series 🏄‍♀️ ! Explore aspects of game development using Unity as we delve deeper into the game 🎮 design of Subway Surfers. Perfect for beginners, this session builds upon the basics covered in Part 1, expanding your knowledge of essential concepts for games, tools, and techniques. 🚀 Unleash your creativity once again and bring your game ideas to life!

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/06/2024 16:13",https://www.instagram.com/p/C3BpaIbNH12/,"IG carousel",,Lifetime,54,53,0,0,2,1
18012276410491555,17841406860905948,init.fiu,"INIT FIU","🚨 Careful while crossing the street because you don’t want to miss our first social event of the semester 😱! We’re in a ✨ new ✨ building this time and don’t want you guys to get lost or be late, so here’s a quick video on where to find us tomorrow!

P.S: look both ways when crossing :)

🏠 Location: AHC5
🚪 Room: 201
⏰ Time: 3:30pm - 6pm

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",31,"02/05/2024 18:38",https://www.instagram.com/reel/C2_VHoPtuKd/,"IG reel",,Lifetime,96,146,0,0,39,7
17890663529977120,17841406860905948,init.fiu,"INIT FIU","🚀 Check out our BUILD leads for this semester! 💫 (pt.2)

These passionate individuals have taken the initiative to lead such awesome projects that you can join! Become part of one of these teams and learn so many valuable skills that’ll help you in your future CS career now! 

⚠️ Register now: https://lnkd.in/eWXhm5Qb ⚠️

💻 There are so many different teams you can join such as:

✨ If you want more information about the team projects and their leads, check out our notion: bit.ly/build-team-notion

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/05/2024 08:34",https://www.instagram.com/p/C2-QKl9rbv5/,"IG carousel",,Lifetime,168,128,1,0,26,5
17865131784037022,17841406860905948,init.fiu,"INIT FIU","🚀 Check out our BUILD leads for this semester! 💫 (pt.1)

These passionate individuals have taken the initiative to lead such awesome projects that you can join! Become part of one of these teams and learn so many valuable skills that’ll help you in your future CS career now! 

⚠️ Register now: https://lnkd.in/eWXhm5Qb ⚠️

💻 There are so many different teams you can join such as:
that
✨ If you want more information about the team projects and their leads, check out our notion:

bit.ly/build-team-notion

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/05/2024 07:15",https://www.instagram.com/p/C2-HBRprosp/,"IG carousel",,Lifetime,179,118,0,0,13,2
18018411143012223,17841406860905948,init.fiu,"INIT FIU","🚨 DEADLINE FOR APPLYING HAS BEEN EXTENDED: February 7th (this Wednesday)

⚠️ Register now: https://lnkd.in/eWXhm5Qb ⚠️

💻 There are so many different teams you can join such as:

⭐️ Game Development 2D
⭐️ Game Development 3D

⭐️ Virtual Reality 

⭐️ Web Development (Beginner)
⭐️ Web Development (Intermediate)
⭐️ Web Development (Advanced)

⭐️ Artificial Intelligence (Beginner)
⭐️ Artificial Intelligence (Intermediate)

⭐️ Mobile Development (Android/ IOS)

⭐️ Cybersecurity

✨ If you want more information about the team projects and their leads, check out our notion:
bit.ly/build-team-notion

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/04/2024 11:51",https://www.instagram.com/p/C28B4-SPv6d/,"IG image",,Lifetime,46,38,0,0,0,8
18026878003757587,17841406860905948,init.fiu,"INIT FIU","Show off your skills 🏄‍♀️ and win some prizes 🎁 at our first game night of the semester ‼️ We’re going to have so many games like Smash Bros, GeoGuesser 🌎, Typing races 👨‍💻, Robot racing 🤖 and so much more. This will be such a fun event, you don’t want to miss it!

🚨 February 6th @ 3:30pm @ AHC 5, room 201

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/02/2024 09:17",https://www.instagram.com/p/C22mr8NOEa-/,"IG image",,Lifetime,43,96,0,0,16,6
18053758471550782,17841406860905948,init.fiu,"INIT FIU","You want a job? 🫣Get your foot in the door by attending our networking and job searching event tomorrow ‼️ 

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"02/01/2024 14:40",https://www.instagram.com/p/C20my4KvEKq/,"IG carousel",,Lifetime,33,58,0,0,0,6
18059755177503754,17841406860905948,init.fiu,"INIT FIU","‼️ Tomorrow ‼️ @ 3pm @ PG6 115

Explore hash tables and learn how to employ their use in a variety of data structures, algorithms, and problems to help ace technical interviews! 💪🏻

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"01/31/2024 07:57",https://www.instagram.com/p/C2xT4SlsuKo/,"IG carousel",,Lifetime,33,36,0,0,1,2
17992415672605302,17841406860905948,init.fiu,"INIT FIU","‼️ Tomorrow ‼️ @ 2pm @ CASE 136

✨ Introduction to Deep Learning ✨

This workshop introduces the basics of Deep Learning. Attendees will learn about Neural Networks and how they are used for tasks like image recognition 🫢. The workshop will cover basic Python programming and key concepts in Deep Learning, tailored for beginners 😍. No prior experience with Neural Networks is needed, as the focus will be on foundational Deep Learning principles. 

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"01/30/2024 05:00",https://www.instagram.com/p/C2ua1KnsUlm/,"IG carousel",,Lifetime,30,58,0,0,1,2
17886541973931614,17841406860905948,init.fiu,"INIT FIU","🚀 Build a Super Powered Portfolio 😱 

‼️ Tomorrow ‼️ @ 3pm @ PG6 115

✨ Join us for an exciting workshop where you will learn the basics of Web Development and create your personalized online portfolio. You will be guided through the process of designing and developing a sleek and professional portfolio website that showcases your skills and achievements. But that’s not all – we’ll elevate your portfolio to the next level by incorporating NFC cards. Discover how to seamlessly connect your digital identity to a physical NFC card, allowing for a unique and interactive experience and making it very simple to showcase your skills to recruiters. 😎 

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"01/29/2024 14:26",https://www.instagram.com/p/C2s23MDv3-q/,"IG carousel",,Lifetime,42,71,0,0,2,4
17921731100765270,17841406860905948,init.fiu,"INIT FIU","Shake my hand if you dare. Let’s see how EBoard responds 🤔 

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",30,"01/26/2024 14:46",https://www.instagram.com/reel/C2lKviEP9ow/,"IG reel",,Lifetime,108,150,1,0,26,3
18037461733667243,17841406860905948,init.fiu,"INIT FIU","‼️ Today ‼️ on DISCORD

⭐️Join us through discord in inviting Jose Pujol in talking about his experiences as an incoming software engineer at Google✨

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"01/25/2024 13:34",https://www.instagram.com/p/C2idr24PfZk/,"IG carousel",,Lifetime,62,133,1,0,4,2
17987428583387018,17841406860905948,init.fiu,"INIT FIU","‼️ Today ‼️ @ 3pm @ PG6 115

⭐️Unlock the power of arrays and dive into the intricacies of algorithmic efficiency in our workshop! Learn how to manipulate arrays effectively and master complexity analysis techniques to optimize your code for better performance in interviews.✨

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"01/25/2024 06:35",https://www.instagram.com/p/C2htsywMKDP/,"IG carousel",,Lifetime,53,44,0,0,3,3
18043225636624276,17841406860905948,init.fiu,"INIT FIU","⚠️ INIT Build member applications are OPEN ⚠️ 
 

💻 There are so many different teams you can join such as:

⭐️ Game Development 2D
⭐️ Game Development 3D

⭐️ Web Development (Beginner)
⭐️ Web Development (Intermediate)
⭐️ Web Development (Advanced)

⭐️ Artificial Intelligence (Beginner)
⭐️ Artificial Intelligence (Intermediate)

⭐️ Mobile Development (Android/ IOS)

⭐️ Virtual Reality

⭐️ Cybersecurity

🚨 DEADLINE FOR APPLYING: February 4th
‼️ Register now: bit.ly/init-member-application ‼️ 

✨ If you want more information about the team projects and their leads, check out our notion:
bit.ly/build-team-notion

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"01/24/2024 10:57",https://www.instagram.com/p/C2fm5DVv78L/,"IG carousel",,Lifetime,113,83,0,6,5,20
18016892162045853,17841406860905948,init.fiu,"INIT FIU","‼️ Tomorrow ‼️ @ 2pm @ CASE 136

Join us in re-creating Subway Surfers! 🏄 

This is going to be an interactive workshop introducing the fundamentals of game development using Unity🥳! Dive into the world of game design by learning to replicate the thrilling gameplay of Subway Surfers 😱. Perfect for beginners, this session will cover basic concepts, tools, and techniques essential to kickstart your game development journey 🙏✨

🤩 Unleash your creativity and let’s bring creative game ideas to life! 🚀 

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"01/23/2024 15:21",https://www.instagram.com/p/C2dgXFGvRGi/,"IG carousel",,Lifetime,41,92,0,0,7,6
17985045446621649,17841406860905948,init.fiu,"INIT FIU","If you’re an FIU student interested in tech, come join INIT! 🤩

🚀 More info on our profile!

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",13,"01/23/2024 06:59",https://www.instagram.com/reel/C2cmk3nOPP1/,"IG reel",,Lifetime,67,145,0,0,24,5
17989827950339752,17841406860905948,init.fiu,"INIT FIU","❗️ Tomorrow ❗️ @ 3pm @ PG6 115

🚀 Join us at our workshop tomorrow where you can acquire foundational knowledge of Fusion360 CAD software and its application in 3D printing. You will also learn to understand the nuances that differentiate various 3D printers. Furthermore, we will apply what is learned to design ready to print models!!🤩

So come join us🥳

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"01/22/2024 10:13",https://www.instagram.com/p/C2aYRX9x6CU/,"IG carousel",,Lifetime,49,55,0,0,2,1
18019641433953130,17841406860905948,init.fiu,"INIT FIU","‼️ Tomorrow ‼️@ 3 PM @ PG6 115 🚀 

✨ Dive into the world of strings with our introductory workshop! Whether strings are foreign to you or you’re looking for practice, this concise session covers the essentials of string manipulation. Join us for hands-on exercises, practical insights, and take your coding expertise to the next level!! ✨

#weareinit #hackathon #miamitech #diversityintech #miami #technology #tech #instatech #techie #innovation #computerscience #programming #software #webdevelopment #artificialintelligence #machinelearning #cybersecurity #womenintech #developer #college #collegelife #student #career #careergoals #internship",0,"01/17/2024 11:43",https://www.instagram.com/p/C2NqrSKv9E0/,"IG carousel",,Lifetime,47,58,0,0,2,0
